product_id,roll_number,shaft_height,shaft_radius
LOAD_SHAFT_1756468449613_2065_YDT2CC,LOAD_ROLL_1756468449613_2065,28.0,8.19
LOAD_SHAFT_1756468449613_2069_NF3QHL,LOAD_ROLL_1756468449613_2069,36.32,6.67
LOAD_SHAFT_1756468449613_2079_E8MP1C,LOAD_ROLL_1756468449613_2079,28.64,6.77
LOAD_SHAFT_1756468449613_2074_C1DKB6,LOAD_ROLL_1756468449613_2074,30.65,11.56
LOAD_SHAFT_1756468450204_2091_9907IN,LOAD_ROLL_1756468450204_2091,37.43,8.86
LOAD_SHAFT_1756468450204_2094_GYKJB7,LOAD_ROLL_1756468450204_2094,34.53,12.65
LOAD_SHAFT_1756468450204_2096_84HJ8M,LOAD_ROLL_1756468450204_2096,28.23,16.05
LOAD_SHAFT_1756468450204_2090_H9SN7Y,LOAD_ROLL_1756468450204_2090,25.28,11.8
LOAD_SHAFT_1756468450204_2092_5EJ1WR,LOAD_ROLL_1756468450204_2092,18.44,8.01
LOAD_SHAFT_1756468450204_2082_AYQJHG,LOAD_ROLL_1756468450204_2082,21.28,17.75
LOAD_SHAFT_1756468450204_2086_XQGYPX,LOAD_ROLL_1756468450204_2086,23.26,12.2
LOAD_SHAFT_1756468450204_2093_MFRF19,LOAD_ROLL_1756468450204_2093,42.4,5.36
LOAD_SHAFT_1756468450204_2098_AQJYN8,LOAD_ROLL_1756468450204_2098,20.23,22.87
LOAD_SHAFT_1756468450204_2099_R34ICW,LOAD_ROLL_1756468450204_2099,17.6,24.17
LOAD_SHAFT_1756468450204_2084_YXO825,LOAD_ROLL_1756468450204_2084,36.83,10.69
LOAD_SHAFT_1756468450204_2087_NYC0GJ,LOAD_ROLL_1756468450204_2087,15.07,10.55
LOAD_SHAFT_1756468450204_2083_DXFFY7,LOAD_ROLL_1756468450204_2083,12.42,13.44
LOAD_SHAFT_1756468450813_2108_Y30CPE,LOAD_ROLL_1756468450813_2108,35.55,22.51
LOAD_SHAFT_1756468450813_2107_9R92TR,LOAD_ROLL_1756468450813_2107,21.31,9.48
LOAD_SHAFT_1756468450813_2110_YULBDK,LOAD_ROLL_1756468450813_2110,13.19,14.02
LOAD_SHAFT_1756468450813_2104_23P5RY,LOAD_ROLL_1756468450813_2104,17.93,7.8
LOAD_SHAFT_1756468450813_2114_IM3F8S,LOAD_ROLL_1756468450813_2114,48.43,14.95
LOAD_SHAFT_1756468450813_2113_1DT67O,LOAD_ROLL_1756468450813_2113,26.45,7.22
LOAD_SHAFT_1756468450813_2112_KDMTDC,LOAD_ROLL_1756468450813_2112,17.67,6.78
LOAD_SHAFT_1756468450813_2101_740EYO,LOAD_ROLL_1756468450813_2101,11.52,16.9
LOAD_SHAFT_1756468451409_2131_WCILWX,LOAD_ROLL_1756468451409_2131,49.89,17.47
LOAD_SHAFT_1756468451409_2122_ZDWI3L,LOAD_ROLL_1756468451409_2122,32.0,23.03
LOAD_SHAFT_1756468451409_2126_Z0BT79,LOAD_ROLL_1756468451409_2126,46.53,22.34
LOAD_SHAFT_1756468451409_2127_AS6DU9,LOAD_ROLL_1756468451409_2127,43.1,7.83
LOAD_SHAFT_1756468451409_2135_CJXK72,LOAD_ROLL_1756468451409_2135,48.83,5.32
LOAD_SHAFT_1756468451409_2130_JR3MH5,LOAD_ROLL_1756468451409_2130,46.72,6.61
LOAD_SHAFT_1756468451409_2139_QJKU5F,LOAD_ROLL_1756468451409_2139,45.31,22.06
LOAD_SHAFT_1756468451409_2138_HEUVYW,LOAD_ROLL_1756468451409_2138,10.48,10.92
LOAD_SHAFT_1756468451409_2123_O13UI1,LOAD_ROLL_1756468451409_2123,15.96,10.69
LOAD_SHAFT_1756468452030_2156_510RUU,LOAD_ROLL_1756468452030_2156,17.16,13.01
LOAD_SHAFT_1756468452030_2153_UUPZTS,LOAD_ROLL_1756468452030_2153,32.36,9.28
LOAD_SHAFT_1756468452030_2150_2GO9CB,LOAD_ROLL_1756468452030_2150,44.8,23.65
LOAD_SHAFT_1756468452030_2157_RYBV4U,LOAD_ROLL_1756468452030_2157,20.31,5.57
LOAD_SHAFT_1756468452030_2140_VQK8I4,LOAD_ROLL_1756468452030_2140,32.83,22.74
LOAD_SHAFT_1756468452030_2143_ELSLPW,LOAD_ROLL_1756468452030_2143,27.36,17.37
LOAD_SHAFT_1756468452030_2148_45QHIJ,LOAD_ROLL_1756468452030_2148,26.25,22.87
LOAD_SHAFT_1756468452030_2159_OYUG39,LOAD_ROLL_1756468452030_2159,49.63,7.54
LOAD_SHAFT_1756468452030_2149_5JM7CJ,LOAD_ROLL_1756468452030_2149,44.78,15.45
LOAD_SHAFT_1756468452030_2144_SDLERZ,LOAD_ROLL_1756468452030_2144,47.9,15.74
LOAD_SHAFT_1756468452621_2177_5R6WQM,LOAD_ROLL_1756468452621_2177,19.91,9.18
LOAD_SHAFT_1756468452621_2173_9K4QR9,LOAD_ROLL_1756468452621_2173,16.9,9.04
LOAD_SHAFT_1756468452621_2172_4QHC4W,LOAD_ROLL_1756468452621_2172,27.38,6.59
LOAD_SHAFT_1756468452621_2179_488IEB,LOAD_ROLL_1756468452621_2179,42.41,9.39
LOAD_SHAFT_1756468452621_2168_O0PJ2B,LOAD_ROLL_1756468452621_2168,33.63,16.97
LOAD_SHAFT_1756468452621_2171_815N16,LOAD_ROLL_1756468452621_2171,19.23,12.2
LOAD_SHAFT_1756468452621_2160_SKD8GX,LOAD_ROLL_1756468452621_2160,37.92,16.64
LOAD_SHAFT_1756468452621_2175_R6CVAM,LOAD_ROLL_1756468452621_2175,10.66,6.32
LOAD_SHAFT_1756468453203_2181_8WS34E,LOAD_ROLL_1756468453203_2181,43.79,11.47
LOAD_SHAFT_1756468453203_2191_KE2EIN,LOAD_ROLL_1756468453203_2191,44.4,24.56
LOAD_SHAFT_1756468453203_2185_ZKKMK8,LOAD_ROLL_1756468453203_2185,20.88,21.39
LOAD_SHAFT_1756468453203_2193_L8O2F0,LOAD_ROLL_1756468453203_2193,32.03,19.47
LOAD_SHAFT_1756468453203_2198_770WTB,LOAD_ROLL_1756468453203_2198,10.67,6.61
LOAD_SHAFT_1756468453203_2184_K47PM5,LOAD_ROLL_1756468453203_2184,10.27,9.51
LOAD_SHAFT_1756468453203_2188_E7HR9O,LOAD_ROLL_1756468453203_2188,40.54,10.72
LOAD_SHAFT_1756468453203_2186_GZC7TW,LOAD_ROLL_1756468453203_2186,46.0,16.84
LOAD_SHAFT_1756468453203_2196_1FQOG8,LOAD_ROLL_1756468453203_2196,15.43,6.54
LOAD_SHAFT_1756468453203_2182_YTEM0Z,LOAD_ROLL_1756468453203_2182,35.64,17.07
LOAD_SHAFT_1756468453203_2190_DVEUCN,LOAD_ROLL_1756468453203_2190,41.53,22.99
LOAD_SHAFT_1756468453812_2204_5E4658,LOAD_ROLL_1756468453812_2204,32.24,12.89
LOAD_SHAFT_1756468453812_2215_NHASYV,LOAD_ROLL_1756468453812_2215,11.36,10.0
LOAD_SHAFT_1756468453812_2213_JCKXQX,LOAD_ROLL_1756468453812_2213,39.83,17.92
LOAD_SHAFT_1756468453812_2217_BI4WJI,LOAD_ROLL_1756468453812_2217,46.72,11.34
LOAD_SHAFT_1756468453812_2208_0L3S98,LOAD_ROLL_1756468453812_2208,39.22,6.19
LOAD_SHAFT_1756468453812_2210_7PVZLT,LOAD_ROLL_1756468453812_2210,15.82,18.28
LOAD_SHAFT_1756468453812_2219_DNN96G,LOAD_ROLL_1756468453812_2219,20.82,15.07
LOAD_SHAFT_1756468453812_2202_DMHGXS,LOAD_ROLL_1756468453812_2202,18.58,15.5
LOAD_SHAFT_1756468453812_2214_OFCTWO,LOAD_ROLL_1756468453812_2214,16.57,24.64
LOAD_SHAFT_1756468453812_2218_QMWUI8,LOAD_ROLL_1756468453812_2218,29.25,21.82
LOAD_SHAFT_1756468453812_2211_IL82JP,LOAD_ROLL_1756468453812_2211,46.36,5.86
LOAD_SHAFT_1756468453812_2205_0FBD5E,LOAD_ROLL_1756468453812_2205,33.78,19.26
LOAD_SHAFT_1756468454422_2237_KYQ2ZP,LOAD_ROLL_1756468454422_2237,40.32,5.13
LOAD_SHAFT_1756468454422_2221_9VB3L2,LOAD_ROLL_1756468454422_2221,24.24,7.17
LOAD_SHAFT_1756468454422_2222_TFNFBV,LOAD_ROLL_1756468454422_2222,22.58,9.13
LOAD_SHAFT_1756468454422_2226_1M9OSH,LOAD_ROLL_1756468454422_2226,24.17,19.37
LOAD_SHAFT_1756468454422_2239_SU1WN3,LOAD_ROLL_1756468454422_2239,35.2,13.83
LOAD_SHAFT_1756468454422_2224_812P9M,LOAD_ROLL_1756468454422_2224,31.75,13.05
LOAD_SHAFT_1756468454422_2228_5Q8NWK,LOAD_ROLL_1756468454422_2228,45.38,6.8
LOAD_SHAFT_1756468454422_2235_F87F66,LOAD_ROLL_1756468454422_2235,20.49,16.17
LOAD_SHAFT_1756468454422_2233_MCP79C,LOAD_ROLL_1756468454422_2233,39.75,17.45
LOAD_SHAFT_1756468454422_2220_90EXUO,LOAD_ROLL_1756468454422_2220,10.68,5.3
LOAD_SHAFT_1756468454422_2234_Z4MX3O,LOAD_ROLL_1756468454422_2234,35.59,10.31
LOAD_SHAFT_1756468454422_2227_8ADWF5,LOAD_ROLL_1756468454422_2227,37.76,5.85
LOAD_SHAFT_1756468454422_2236_P4N6WY,LOAD_ROLL_1756468454422_2236,26.82,13.95
LOAD_SHAFT_1756468454422_2229_HYHLHW,LOAD_ROLL_1756468454422_2229,39.68,21.2
LOAD_SHAFT_1756468455044_2255_5ZSE1O,LOAD_ROLL_1756468455044_2255,38.27,14.11
LOAD_SHAFT_1756468455044_2246_YOBXIT,LOAD_ROLL_1756468455044_2246,44.75,5.55
LOAD_SHAFT_1756468455044_2259_J1I8UP,LOAD_ROLL_1756468455044_2259,23.35,16.17
LOAD_SHAFT_1756468455044_2257_8CWIRY,LOAD_ROLL_1756468455044_2257,13.35,17.3
LOAD_SHAFT_1756468455044_2254_EO3UHH,LOAD_ROLL_1756468455044_2254,37.66,22.98
LOAD_SHAFT_1756468455044_2240_AYAHE1,LOAD_ROLL_1756468455044_2240,20.26,10.32
LOAD_SHAFT_1756468455044_2244_3A9A40,LOAD_ROLL_1756468455044_2244,14.65,7.02
LOAD_SHAFT_1756468455044_2253_JJQSIX,LOAD_ROLL_1756468455044_2253,29.24,23.02
LOAD_SHAFT_1756468455044_2243_Y4T1JN,LOAD_ROLL_1756468455044_2243,38.0,20.2
LOAD_SHAFT_1756468455044_2256_G0O5D4,LOAD_ROLL_1756468455044_2256,23.41,16.27
LOAD_SHAFT_1756468455044_2258_J10OQI,LOAD_ROLL_1756468455044_2258,12.46,13.67
LOAD_SHAFT_1756468455663_2265_FPV18I,LOAD_ROLL_1756468455663_2265,17.53,7.44
LOAD_SHAFT_1756468455663_2268_946BT2,LOAD_ROLL_1756468455663_2268,41.43,16.56
LOAD_SHAFT_1756468455663_2261_WIFZLD,LOAD_ROLL_1756468455663_2261,29.17,12.24
LOAD_SHAFT_1756468455663_2277_AWU43N,LOAD_ROLL_1756468455663_2277,13.4,16.71
LOAD_SHAFT_1756468455663_2275_UOC2LG,LOAD_ROLL_1756468455663_2275,41.34,6.43
LOAD_SHAFT_1756468455663_2270_J3BEF1,LOAD_ROLL_1756468455663_2270,31.21,18.69
LOAD_SHAFT_1756468455663_2263_T48SNI,LOAD_ROLL_1756468455663_2263,13.86,18.98
LOAD_SHAFT_1756468455663_2262_C52P1R,LOAD_ROLL_1756468455663_2262,36.46,20.16
LOAD_SHAFT_1756468455663_2279_2PJKP4,LOAD_ROLL_1756468455663_2279,38.81,19.69
LOAD_SHAFT_1756468455663_2276_8M2764,LOAD_ROLL_1756468455663_2276,21.72,6.21

LOAD_SHAFT_1756468455663_2260_A38A3K,LOAD_ROLL_1756468455663_2260,11.49,22.35
LOAD_SHAFT_1756468455663_2274_VR7U6J,LOAD_ROLL_1756468455663_2274,49.25,7.22
LOAD_SHAFT_1756468456328_2292_TZEN1P,LOAD_ROLL_1756468456328_2292,21.09,14.74
LOAD_SHAFT_1756468456328_2288_P4UJLF,LOAD_ROLL_1756468456328_2288,39.66,19.08
LOAD_SHAFT_1756468456328_2291_IC7AG6,LOAD_ROLL_1756468456328_2291,46.48,8.87
LOAD_SHAFT_1756468456328_2296_AV2IJY,LOAD_ROLL_1756468456328_2296,21.27,16.28
LOAD_SHAFT_1756468456328_2290_OT3PEG,LOAD_ROLL_1756468456328_2290,19.01,20.47
LOAD_SHAFT_1756468456328_2285_4NS26B,LOAD_ROLL_1756468456328_2285,31.13,15.46
LOAD_SHAFT_1756468456328_2293_F56H8S,LOAD_ROLL_1756468456328_2293,13.03,23.41
LOAD_SHAFT_1756468456328_2283_LZ1K9U,LOAD_ROLL_1756468456328_2283,39.04,19.16
LOAD_SHAFT_1756468456328_2294_C0OCR5,LOAD_ROLL_1756468456328_2294,29.05,9.49
LOAD_SHAFT_1756468456328_2289_P6NT1X,LOAD_ROLL_1756468456328_2289,38.03,21.88
LOAD_SHAFT_1756468456328_2286_K6R3QY,LOAD_ROLL_1756468456328_2286,25.46,12.8
LOAD_SHAFT_1756468456328_2295_JRP09Z,LOAD_ROLL_1756468456328_2295,15.93,12.68
LOAD_SHAFT_1756468456935_2311_5G26TC,LOAD_ROLL_1756468456935_2311,47.56,9.5
LOAD_SHAFT_1756468456935_2301_XXCMWE,LOAD_ROLL_1756468456935_2301,25.69,19.19
LOAD_SHAFT_1756468456935_2309_YWBBEK,LOAD_ROLL_1756468456935_2309,13.15,22.12
LOAD_SHAFT_1756468456935_2303_HX8W4R,LOAD_ROLL_1756468456935_2303,30.62,20.84
LOAD_SHAFT_1756468456935_2300_TCW2FE,LOAD_ROLL_1756468456935_2300,16.79,12.33
LOAD_SHAFT_1756468456935_2310_J0H6SO,LOAD_ROLL_1756468456935_2310,38.76,20.35
LOAD_SHAFT_1756468456935_2314_SV6ZFO,LOAD_ROLL_1756468456935_2314,40.15,14.6
LOAD_SHAFT_1756468456935_2317_B6S0NV,LOAD_ROLL_1756468456935_2317,35.28,22.98
LOAD_SHAFT_1756468456935_2315_UNQ4TP,LOAD_ROLL_1756468456935_2315,27.58,15.0
LOAD_SHAFT_1756468456935_2318_IDUPWH,LOAD_ROLL_1756468456935_2318,48.34,19.62
LOAD_SHAFT_1756468456935_2306_FCZGWT,LOAD_ROLL_1756468456935_2306,48.61,8.24
LOAD_SHAFT_1756468457555_2336_JX3JQR,LOAD_ROLL_1756468457555_2336,33.31,12.89
LOAD_SHAFT_1756468457555_2324_EG73HX,LOAD_ROLL_1756468457555_2324,18.52,6.64
LOAD_SHAFT_1756468457555_2325_6Z3HZE,LOAD_ROLL_1756468457555_2325,36.36,18.38
LOAD_SHAFT_1756468457555_2339_8VZD3A,LOAD_ROLL_1756468457555_2339,12.18,15.2
LOAD_SHAFT_1756468457555_2327_M5CJWD,LOAD_ROLL_1756468457555_2327,20.84,18.92
LOAD_SHAFT_1756468457555_2323_BMNTB1,LOAD_ROLL_1756468457555_2323,30.6,8.62
LOAD_SHAFT_1756468457555_2322_OB5J7Q,LOAD_ROLL_1756468457555_2322,20.27,6.95
LOAD_SHAFT_1756468457555_2329_Q7MBNU,LOAD_ROLL_1756468457555_2329,31.54,14.82
LOAD_SHAFT_1756468457555_2328_BBDK33,LOAD_ROLL_1756468457555_2328,25.83,24.37
LOAD_SHAFT_1756468457555_2330_056P5G,LOAD_ROLL_1756468457555_2330,31.19,14.26
LOAD_SHAFT_1756468457555_2333_SODAVE,LOAD_ROLL_1756468457555_2333,27.95,5.45
LOAD_SHAFT_1756468458179_2353_N0OB9F,LOAD_ROLL_1756468458179_2353,36.53,22.66
LOAD_SHAFT_1756468458179_2340_INP87Y,LOAD_ROLL_1756468458179_2340,22.17,19.43
LOAD_SHAFT_1756468458179_2343_STVIE8,LOAD_ROLL_1756468458179_2343,40.31,20.47
LOAD_SHAFT_1756468458743_2368_9XFOA2,LOAD_ROLL_1756468458743_2368,13.63,18.42
LOAD_SHAFT_1756468458743_2365_VLG7UN,LOAD_ROLL_1756468458743_2365,23.63,11.31
LOAD_SHAFT_1756468458743_2370_0KBYDF,LOAD_ROLL_1756468458743_2370,32.49,13.17
LOAD_SHAFT_1756468458743_2379_CO1F4Y,LOAD_ROLL_1756468458743_2379,39.54,8.33
LOAD_SHAFT_1756468458743_2377_FJP0QH,LOAD_ROLL_1756468458743_2377,13.1,21.12
LOAD_SHAFT_1756468458743_2367_K72B7V,LOAD_ROLL_1756468458743_2367,27.8,23.54
LOAD_SHAFT_1756468458743_2375_Q29Q5Q,LOAD_ROLL_1756468458743_2375,19.44,16.47
LOAD_SHAFT_1756468459333_2392_07EPSH,LOAD_ROLL_1756468459333_2392,14.79,6.47
LOAD_SHAFT_1756468459333_2382_5CFFQ7,LOAD_ROLL_1756468459333_2382,14.95,11.71
LOAD_SHAFT_1756468459333_2395_WFX3KJ,LOAD_ROLL_1756468459333_2395,48.12,10.55
LOAD_SHAFT_1756468459333_2388_18OT2P,LOAD_ROLL_1756468459333_2388,14.25,18.83
LOAD_SHAFT_1756468459333_2397_MV3KEL,LOAD_ROLL_1756468459333_2397,23.88,10.39
LOAD_SHAFT_1756468459333_2393_XGL317,LOAD_ROLL_1756468459333_2393,37.76,21.85
LOAD_SHAFT_1756468459333_2398_S7FT17,LOAD_ROLL_1756468459333_2398,19.69,7.84
LOAD_SHAFT_1756468459333_2396_13LLSI,LOAD_ROLL_1756468459333_2396,28.52,18.42
LOAD_SHAFT_1756468459333_2390_65LMLM,LOAD_ROLL_1756468459333_2390,44.87,15.7
LOAD_SHAFT_1756468459333_2399_NVLBRF,LOAD_ROLL_1756468459333_2399,17.31,12.44
LOAD_SHAFT_1756468459333_2386_KSXLAK,LOAD_ROLL_1756468459333_2386,24.42,22.52
LOAD_SHAFT_1756468459333_2384_XN2XQL,LOAD_ROLL_1756468459333_2384,30.62,10.1
LOAD_SHAFT_1756468459944_2411_QCCB16,LOAD_ROLL_1756468459944_2411,30.92,6.21
LOAD_SHAFT_1756468459944_2419_UZV76F,LOAD_ROLL_1756468459944_2419,38.26,19.69
LOAD_SHAFT_1756468459944_2413_O731JP,LOAD_ROLL_1756468459944_2413,49.27,7.24
LOAD_SHAFT_1756468459944_2400_X50H2Y,LOAD_ROLL_1756468459944_2400,28.84,16.3
LOAD_SHAFT_1756468459944_2401_0S15D5,LOAD_ROLL_1756468459944_2401,48.53,19.06
LOAD_SHAFT_1756468459944_2408_320Z5B,LOAD_ROLL_1756468459944_2408,28.03,16.23
LOAD_SHAFT_1756468459944_2405_VG9KPO,LOAD_ROLL_1756468459944_2405,36.49,7.42
LOAD_SHAFT_1756468459944_2410_M4D0KO,LOAD_ROLL_1756468459944_2410,36.14,22.45
LOAD_SHAFT_1756468459944_2415_CLIX1P,LOAD_ROLL_1756468459944_2415,22.03,20.81
LOAD_SHAFT_1756468460582_2425_LZPUN5,LOAD_ROLL_1756468460582_2425,35.29,11.48
LOAD_SHAFT_1756468460582_2436_LTA6BB,LOAD_ROLL_1756468460582_2436,12.1,13.09
LOAD_SHAFT_1756468460582_2422_JYBUCC,LOAD_ROLL_1756468460582_2422,29.61,22.51
LOAD_SHAFT_1756468460582_2437_TXIZAS,LOAD_ROLL_1756468460582_2437,21.6,8.82
LOAD_SHAFT_1756468460582_2429_SOH4TF,LOAD_ROLL_1756468460582_2429,32.89,6.1
LOAD_SHAFT_1756468460582_2420_5KRN3O,LOAD_ROLL_1756468460582_2420,21.56,19.6
LOAD_SHAFT_1756468460582_2432_Y5RYQO,LOAD_ROLL_1756468460582_2432,43.43,21.11
LOAD_SHAFT_1756468460582_2434_FWDPJQ,LOAD_ROLL_1756468460582_2434,15.62,24.79
LOAD_SHAFT_1756468460582_2431_20QVR3,LOAD_ROLL_1756468460582_2431,19.18,6.77
LOAD_SHAFT_1756468460582_2424_GRY98F,LOAD_ROLL_1756468460582_2424,19.29,14.74
LOAD_SHAFT_1756468461192_2456_1B5WUS,LOAD_ROLL_1756468461192_2456,10.51,24.13
LOAD_SHAFT_1756468461192_2451_MQGDIJ,LOAD_ROLL_1756468461192_2451,28.49,9.77
LOAD_SHAFT_1756468461192_2458_OY1FE5,LOAD_ROLL_1756468461192_2458,49.34,24.75
LOAD_SHAFT_1756468461192_2455_VNICJ4,LOAD_ROLL_1756468461192_2455,14.89,20.73
LOAD_SHAFT_1756468461192_2443_YIIBTA,LOAD_ROLL_1756468461192_2443,40.33,8.84
LOAD_SHAFT_1756468461192_2454_QYS1B8,LOAD_ROLL_1756468461192_2454,37.25,12.2
LOAD_SHAFT_1756468461192_2452_962JVH,LOAD_ROLL_1756468461192_2452,42.66,10.14
LOAD_SHAFT_1756468461192_2457_PNR084,LOAD_ROLL_1756468461192_2457,32.0,22.04
LOAD_SHAFT_1756468461192_2449_KU2FI8,LOAD_ROLL_1756468461192_2449,34.29,8.72
LOAD_SHAFT_1756468461192_2459_WLF4VB,LOAD_ROLL_1756468461192_2459,21.91,20.67
LOAD_SHAFT_1756468461192_2446_9VIHQK,LOAD_ROLL_1756468461192_2446,47.4,5.21
LOAD_SHAFT_1756468461192_2447_9PT8QC,LOAD_ROLL_1756468461192_2447,18.23,5.73
LOAD_SHAFT_1756468461192_2453_3XYHDD,LOAD_ROLL_1756468461192_2453,25.63,20.69
LOAD_SHAFT_1756468461192_2441_SPALAZ,LOAD_ROLL_1756468461192_2441,27.98,22.01
LOAD_SHAFT_1756468461192_2445_ANV6MO,LOAD_ROLL_1756468461192_2445,31.87,22.03
LOAD_SHAFT_1756468461828_2462_53MH5L,LOAD_ROLL_1756468461828_2462,24.57,6.14
LOAD_SHAFT_1756468461828_2463_57TST9,LOAD_ROLL_1756468461828_2463,28.43,23.18
LOAD_SHAFT_1756468461828_2467_MAQ5R3,LOAD_ROLL_1756468461828_2467,26.35,23.66
LOAD_SHAFT_1756468461828_2461_CJ2PHY,LOAD_ROLL_1756468461828_2461,29.59,6.29
LOAD_SHAFT_1756468461828_2472_GJ03R1,LOAD_ROLL_1756468461828_2472,40.67,10.91
LOAD_SHAFT_1756468461828_2466_G8TEG2,LOAD_ROLL_1756468461828_2466,19.88,24.35
LOAD_SHAFT_1756468461828_2475_6B2GEB,LOAD_ROLL_1756468461828_2475,43.71,11.02
LOAD_SHAFT_1756468461828_2469_D7EQTX,LOAD_ROLL_1756468461828_2469,39.12,6.27
LOAD_SHAFT_1756468461828_2464_LCT27R,LOAD_ROLL_1756468461828_2464,41.55,20.49
LOAD_SHAFT_1756468461828_2468_GXM7KG,LOAD_ROLL_1756468461828_2468,16.47,24.74
LOAD_SHAFT_1756468461828_2460_V73HXR,LOAD_ROLL_1756468461828_2460,17.82,14.79
LOAD_SHAFT_1756468461828_2477_4MAKTN,LOAD_ROLL_1756468461828_2477,17.23,19.4
LOAD_SHAFT_1756468461828_2470_MRDZMD,LOAD_ROLL_1756468461828_2470,49.08,15.03
LOAD_SHAFT_1756468462479_2492_TC6W6X,LOAD_ROLL_1756468462479_2492,31.79,18.78
LOAD_SHAFT_1756468462479_2482_5I7UEN,LOAD_ROLL_1756468462479_2482,40.49,17.71
LOAD_SHAFT_1756468462479_2491_RMV2Y4,LOAD_ROLL_1756468462479_2491,18.57,9.26
LOAD_SHAFT_1756468462479_2484_R2JOAC,LOAD_ROLL_1756468462479_2484,16.09,19.53
LOAD_SHAFT_1756468462479_2499_JQP9RQ,LOAD_ROLL_1756468462479_2499,10.58,7.7
LOAD_SHAFT_1756468462479_2498_8WEXDA,LOAD_ROLL_1756468462479_2498,34.93,11.48
LOAD_SHAFT_1756468462479_2493_HBFPXV,LOAD_ROLL_1756468462479_2493,13.98,20.94
LOAD_SHAFT_1756468462479_2488_MMTLU9,LOAD_ROLL_1756468462479_2488,32.04,7.12
LOAD_SHAFT_1756468462479_2487_AG8ESH,LOAD_ROLL_1756468462479_2487,24.68,24.4
LOAD_SHAFT_1756468463086_2504_SONFAV,LOAD_ROLL_1756468463086_2504,11.41,19.18
LOAD_SHAFT_1756468463086_2514_PQ0JSD,LOAD_ROLL_1756468463086_2514,46.57,7.46
LOAD_SHAFT_1756468463086_2513_KLV5AZ,LOAD_ROLL_1756468463086_2513,11.16,20.7
LOAD_SHAFT_1756468463086_2512_TQVB89,LOAD_ROLL_1756468463086_2512,25.03,12.18
LOAD_SHAFT_1756468463664_2525_2CM107,LOAD_ROLL_1756468463664_2525,47.44,12.43
LOAD_SHAFT_1756468463664_2536_QB0E3W,LOAD_ROLL_1756468463664_2536,29.67,16.38
LOAD_SHAFT_1756468463664_2533_DE92GA,LOAD_ROLL_1756468463664_2533,26.64,8.71
LOAD_SHAFT_1756468463664_2534_1ZSORH,LOAD_ROLL_1756468463664_2534,38.12,18.34
LOAD_SHAFT_1756468463664_2539_Q0E0RM,LOAD_ROLL_1756468463664_2539,32.13,24.73
LOAD_SHAFT_1756468463664_2529_4O1UIZ,LOAD_ROLL_1756468463664_2529,27.59,24.52
LOAD_SHAFT_1756468464240_2549_PQ2EOA,LOAD_ROLL_1756468464240_2549,27.57,10.62
LOAD_SHAFT_1756468464240_2554_QPKKC8,LOAD_ROLL_1756468464240_2554,41.16,8.55
LOAD_SHAFT_1756468464240_2550_OPNN32,LOAD_ROLL_1756468464240_2550,32.65,22.58
LOAD_SHAFT_1756468464240_2547_NZCMX0,LOAD_ROLL_1756468464240_2547,33.51,12.87
LOAD_SHAFT_1756468464240_2541_G8ZECF,LOAD_ROLL_1756468464240_2541,31.49,7.36
LOAD_SHAFT_1756468464240_2551_KTSW2U,LOAD_ROLL_1756468464240_2551,21.52,23.3
LOAD_SHAFT_1756468464240_2543_QVKF6O,LOAD_ROLL_1756468464240_2543,33.73,5.88
LOAD_SHAFT_1756468464240_2544_O7D0IG,LOAD_ROLL_1756468464240_2544,36.99,21.59
LOAD_SHAFT_1756468464240_2542_OE6GZH,LOAD_ROLL_1756468464240_2542,45.78,17.34
LOAD_SHAFT_1756468464860_2576_GIRC9N,LOAD_ROLL_1756468464860_2576,17.62,21.34
LOAD_SHAFT_1756468464860_2568_Q7Y71C,LOAD_ROLL_1756468464860_2568,23.02,13.4
LOAD_SHAFT_1756468464860_2574_8NNAS7,LOAD_ROLL_1756468464860_2574,44.99,11.6
LOAD_SHAFT_1756468464860_2562_G0O2ZA,LOAD_ROLL_1756468464860_2562,37.48,19.51
LOAD_SHAFT_1756468464860_2578_MXNMG8,LOAD_ROLL_1756468464860_2578,33.11,15.45
LOAD_SHAFT_1756468464860_2579_JOMP9V,LOAD_ROLL_1756468464860_2579,22.6,14.46
LOAD_SHAFT_1756468464860_2570_PEBL6L,LOAD_ROLL_1756468464860_2570,46.62,18.62
LOAD_SHAFT_1756468464860_2564_J33OHQ,LOAD_ROLL_1756468464860_2564,32.43,9.59
LOAD_SHAFT_1756468464860_2575_D59JGY,LOAD_ROLL_1756468464860_2575,48.72,18.28
LOAD_SHAFT_1756468464860_2563_H6WZUN,LOAD_ROLL_1756468464860_2563,22.74,18.7
LOAD_SHAFT_1756468464860_2577_V30NOQ,LOAD_ROLL_1756468464860_2577,19.01,8.47
LOAD_SHAFT_1756468465482_2585_ATLOCS,LOAD_ROLL_1756468465482_2585,31.74,15.26
LOAD_SHAFT_1756468465482_2589_MDY7E1,LOAD_ROLL_1756468465482_2589,13.66,16.23
LOAD_SHAFT_1756468465482_2587_IF8RS2,LOAD_ROLL_1756468465482_2587,27.4,15.47
LOAD_SHAFT_1756468465482_2586_ZPQUGJ,LOAD_ROLL_1756468465482_2586,11.46,17.46
LOAD_SHAFT_1756468465482_2581_L2TRAI,LOAD_ROLL_1756468465482_2581,27.44,15.37
